each generation's max average throughput
552.235352,572.524902,572.524902,572.524902,572.524902,572.524902,577.250122,577.250122,577.250122,577.250122,577.250122,577.250122,577.250122,582.789246,582.789246,582.789246,582.789246,586.516479,586.516479,586.516479,590.281189,590.281189,590.281189,590.281189,590.281189,590.281189,590.281189,590.281189,590.281189,590.281189,590.281189,590.281189,590.281189,590.281189,590.281189,590.281189,590.281189,590.281189,590.281189,590.281189,590.296021,590.296021,590.296021,590.296021,590.296021,590.296021,590.296021,590.296021,590.296021,597.190735,597.190735,597.190735,597.190735,597.190735,597.190735,597.190735,597.190735,597.190735,597.190735,597.190735,597.190735,597.190735,597.190735,597.190735,598.127991,598.127991,598.127991,598.127991,598.127991,598.127991,598.127991,598.127991,601.185486,601.185486,601.185486,601.185486,601.185486,601.185486,601.185486,601.185486,601.185486,601.185486,601.185486,601.185486,601.185486,601.185486,601.185486,601.362854,601.362854,601.362854,601.362854,601.362854,601.362854,601.362854,601.362854,601.362854,601.362854,601.362854,601.362854,601.362854,


the 1st max average throughput times

BS TX power
MBS area 1,MBS area 2,MBS area 3,MBS area 4,CBSD 1,CBSD 2,CBSD 3,CBSD 4,CBSD 5,CBSD 6,CBSD 7,CBSD 8,CBSD 9,CBSD 10,CBSD 11,CBSD 12,CBSD 13,CBSD 14,CBSD 15,CBSD 16,CBSD 17,CBSD 18,CBSD 19,CBSD 20,CBSD 21,CBSD 22,CBSD 23,CBSD 24,CBSD 25,
5.000,5.000,5.000,10.000,0.000,0.000,0.875,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.750,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.625,

max average throughput
441.523499

x,y,area,be blocked (1 : NLOS / 0 : LOS),be blocked number (>=1 : CBSD(x) / 0 : no),connect bs number (>=1 : CBSD / 0 : MBS),throughput (unit : M bps)
-1338,1051,2,0,0,0,634.724792
-1463,-1489,3,0,0,0,576.616333
1960,-483,4,1,0,3,19.716255
1095,533,1,0,0,0,730.343811
-886,1262,2,0,0,0,662.803345
-205,-620,3,1,0,3,19.716255
1381,-263,4,0,0,3,19.716255
1285,1257,1,1,0,3,19.716255
-1415,1567,2,1,0,3,19.716255
-971,-1729,3,0,0,0,591.170410
1169,-601,4,0,0,3,19.716255
1853,72,1,1,0,3,19.716255
-66,277,2,0,0,0,1148.782837
-1168,-1520,3,0,0,0,600.790344
1764,-325,4,1,0,3,19.716255
1066,1549,1,0,0,0,606.263367
-788,810,2,0,0,0,751.798767
-999,-1828,3,0,0,0,577.199219
919,-592,4,0,0,3,19.716255
553,390,1,0,0,0,899.260620
-1299,1689,2,0,0,0,570.803894
-886,-1911,3,1,0,3,19.716255
1348,-1891,4,1,0,3,19.716255
1665,240,1,0,0,0,637.962219
-1754,969,2,1,0,3,19.716255
-611,-505,3,0,0,0,853.716125
865,-778,4,0,0,3,19.716255
1059,1812,1,0,0,0,575.086182
-1159,1074,2,0,0,0,655.824097
-133,-941,3,0,0,0,801.542053
544,-1121,4,0,0,3,19.716255
485,1230,1,0,0,0,706.788940
-680,268,2,0,0,0,877.069458
-1974,-959,3,0,0,0,562.450439
63,-416,4,0,0,0,1136.142822
1917,1440,1,1,0,3,19.716255
-888,115,2,0,0,0,818.660583
-1806,-1581,3,0,0,0,537.180420
76,-1421,4,0,0,0,785.123047
807,1582,1,0,0,0,622.514771
-1588,957,2,0,0,0,610.265320
-570,-1051,3,1,0,3,19.716255
307,-723,4,0,0,0,956.152283
37,1539,1,1,0,3,19.716255
-990,1417,2,0,0,0,630.212952
-1735,-537,3,0,0,0,616.135315
1269,-1102,4,0,0,3,19.716255
1629,174,1,0,0,0,645.510132
-1793,1857,2,0,0,0,516.738342
-655,-978,3,0,0,0,740.104797
1494,-59,4,0,0,0,770.920654
1026,1556,1,0,0,0,608.775391
-20,762,2,0,0,0,864.978027
-759,-241,3,0,0,0,852.390625
1526,-1193,4,0,0,3,19.716255
152,1114,1,0,0,0,753.260742
-285,1873,2,0,0,0,604.125549
-1014,-520,3,0,0,0,749.397766
1914,-1964,4,1,0,3,19.716255
495,1106,1,0,0,0,731.786621
-385,1995,2,1,0,3,19.716255
-948,-1400,3,1,0,3,19.716255
297,-562,4,0,0,0,1017.153992
1415,1560,1,0,0,0,574.093262
-1898,1930,2,0,0,0,503.433197
-1229,-581,3,0,0,0,698.834473
306,-738,4,0,0,0,951.261841
1721,1243,1,0,0,0,571.843567
-1069,1967,2,0,0,0,556.829102
-4,-234,3,0,0,0,1205.366089
13,-1046,4,0,0,0,873.630127
1463,669,1,1,0,3,19.716255
-1814,1491,2,0,0,0,543.366211
-109,-464,3,0,0,0,1000.242371
1549,-230,4,0,0,3,19.716255
1057,452,1,0,0,0,746.883789
-1631,480,2,1,0,3,19.716255
-54,-1721,3,0,0,0,631.324829
1990,-1666,4,0,0,3,19.716255
265,140,1,1,0,3,19.716255
-1717,151,2,0,0,0,631.030518
-1158,-1467,3,1,0,3,19.716255
1187,-596,4,0,0,3,19.716255
966,97,1,0,0,0,795.406921
-1351,1746,2,0,0,0,560.777588
-1304,-830,3,0,0,0,662.103882
588,-1777,4,0,0,3,19.716255
1142,1742,1,0,0,0,577.227356
-469,1672,2,1,0,3,19.716255
-349,-1730,3,0,0,0,624.298584
639,-423,4,0,0,3,19.716255
1994,1205,1,0,0,0,545.572083
-1629,1513,2,0,0,0,558.788452
-1319,-340,3,1,0,3,19.716255
1880,-1772,4,1,0,3,19.716255
1770,648,1,0,0,0,605.579834
-1891,902,2,0,0,0,575.580200
-1150,-350,3,0,0,0,734.076355
1200,-857,4,0,0,3,19.716255
1040,148,1,0,0,0,772.763489
-1881,869,2,0,0,0,578.717590
-1077,-1706,3,0,0,0,586.275391
18,-28,4,0,0,0,1868.073364
10,290,1,0,0,0,1143.346069
-1590,1074,2,0,0,0,600.521912
-299,-74,3,0,0,0,1126.128906
489,-1894,4,0,0,0,693.874084
886,1342,1,0,0,0,650.814209
-436,1311,2,0,0,0,694.200623
-1603,-223,3,0,0,0,648.984558
547,-1784,4,0,0,3,19.716255
751,565,1,0,0,0,804.751221
-280,834,2,0,0,0,823.736816
-1068,-1006,3,0,0,0,677.006348
538,-876,4,1,0,3,19.716255
1995,1576,1,1,0,3,19.716255
-441,334,2,0,0,0,957.302185
-14,-418,3,1,0,3,19.716255
1329,-491,4,0,0,3,19.716255
847,424,1,0,0,0,802.497620
-1494,1880,2,0,0,0,537.052307
-957,-1374,3,1,0,3,19.716255
1800,-1722,4,1,0,3,19.716255
875,1798,1,0,0,0,588.804016
-1151,666,2,0,0,0,705.141296
-951,-967,3,0,0,0,699.495300
1603,-334,4,0,0,3,19.716255
162,307,1,0,0,0,1091.662842
-279,1525,2,0,0,0,661.260742
-553,-1655,3,0,0,0,627.528809
568,-1801,4,0,0,3,19.716255
1739,97,1,1,0,3,19.716255
-916,1972,2,0,0,0,565.073059
-908,-1129,3,0,0,0,680.608093
364,-1973,4,1,0,3,19.716255
913,538,1,0,0,0,770.247192
-612,522,2,0,0,0,849.500732
-1203,-1651,3,0,0,0,582.744812
1902,-1419,4,0,0,3,19.716255
1890,433,1,1,0,3,19.716255
-872,1959,2,0,0,0,569.009521
-476,-1801,3,0,0,0,608.924255
1736,-1306,4,1,0,3,19.716255
84,393,1,1,0,3,19.716255
-633,1565,2,0,0,0,636.953918
-749,-205,3,1,0,3,19.716255
1239,-497,4,0,0,3,19.716255
1277,1145,1,0,0,0,632.434509
-436,1146,2,0,0,0,728.395142
-986,-529,3,0,0,0,754.636597
1977,-811,4,1,0,3,19.716255
1952,1734,1,1,0,3,19.716255
-203,929,2,1,0,3,19.716255
-1034,-1395,3,0,0,0,628.922607
984,-1943,4,0,0,3,19.716255
1657,297,1,1,0,3,19.716255
-1214,463,2,0,0,0,711.787170
-279,-1024,3,0,0,0,769.812622
180,-1942,4,1,0,3,19.716255
1896,607,1,1,0,3,19.716255
-643,1625,2,0,0,0,627.097290
-1315,-1165,3,1,0,3,19.716255
1819,-1985,4,1,0,3,19.716255
621,1144,1,0,0,0,711.261047
-1355,422,2,1,0,3,19.716255
-318,-1951,3,0,0,0,592.066406
1482,-1956,4,1,0,3,19.716255
691,1947,1,0,0,0,579.545837
-196,324,2,0,0,0,1066.575562
-1071,-1581,3,1,0,3,19.716255
1565,-1479,4,0,0,3,19.716255
845,933,1,1,0,3,19.716255
-1448,1969,2,1,0,3,19.716255
-672,-507,3,0,0,0,836.417786
347,-472,4,0,0,0,1040.687622
643,1181,1,1,0,3,19.716255
-801,206,2,0,0,0,841.499084
-1550,-1457,3,0,0,0,571.265076
1235,-1528,4,0,0,3,19.716255
1312,1278,1,1,0,3,19.716255
-1951,535,2,0,0,0,585.502014
-646,-1827,3,0,0,0,597.708496
1661,-1363,4,0,0,3,19.716255
1976,387,1,0,0,0,586.834595
-1443,211,2,0,0,0,678.736145
-208,-145,3,0,0,0,1182.258789
1991,-1024,4,0,0,3,19.716255
1392,560,1,0,0,0,670.605347
-153,576,2,1,0,3,19.716255
-279,-1750,3,0,0,0,623.131409
1132,-1934,4,0,0,3,19.716255
115,808,1,1,0,3,19.716255
-1672,1106,2,0,0,0,588.082458
-537,-29,3,0,0,0,965.450623
494,-1180,4,0,0,3,19.716255
1354,1299,1,1,0,3,19.716255
-1331,940,2,0,0,0,647.046631
-1981,-1180,3,0,0,0,548.493713
1905,-1146,4,0,0,3,19.716255
522,148,1,0,0,0,962.893799
-634,872,2,0,0,0,765.305786
-1815,-1644,3,1,0,3,19.716255
1264,-802,4,0,0,3,19.716255
1489,1821,1,0,0,0,542.869080
-1942,1119,2,0,0,0,556.500671
-890,-1502,3,0,0,0,627.375977
485,-1354,4,0,0,3,19.716255
1389,1667,1,0,0,0,565.661316
-1602,632,2,0,0,0,631.273254
-1172,-913,3,0,0,0,673.433044
1257,-1625,4,1,0,3,19.716255
1038,1243,1,0,0,0,648.812622
-1247,1301,2,1,0,3,19.716255
-793,-1319,3,1,0,3,19.716255
923,-557,4,0,0,3,19.716255
1378,597,1,0,0,0,670.349792
-1158,290,2,0,0,0,736.068298
-200,-1446,3,1,0,3,19.716255
1220,-1363,4,0,0,3,19.716255
601,269,1,0,0,0,907.127930
-1725,275,2,0,0,0,627.229126
-135,-62,3,0,0,0,1336.487671
1151,-283,4,0,0,3,19.716255
141,1169,1,0,0,0,740.008362
-505,1619,2,0,0,0,635.646301
-1556,-1132,3,0,0,0,599.714539
689,-805,4,1,0,3,19.716255
653,1452,1,0,0,0,653.670532
-1102,1641,2,0,0,0,592.075134
-928,-1944,3,0,0,0,567.715515
899,-1232,4,0,0,3,19.716255
677,490,1,0,0,0,838.504211
-1357,786,2,0,0,0,657.984985
-1799,-1487,3,1,0,3,19.716255
1112,-1729,4,0,0,3,19.716255
1572,220,1,0,0,0,654.525024
-1713,1720,2,0,0,0,534.002258
-392,-123,3,1,0,3,19.716255
1736,-1442,4,0,0,3,19.716255
892,1579,1,1,0,3,19.716255
-149,471,2,0,0,0,989.921448
-325,-786,3,1,0,3,19.716255
441,-1395,4,0,0,3,19.716255
1523,585,1,1,0,3,19.716255
-1024,1446,2,0,0,0,623.169983
-1094,-1040,3,0,0,0,668.891235
452,-1395,4,0,0,3,19.716255
1439,320,1,1,0,3,19.716255
-1880,1666,2,0,0,0,524.385620
-1926,-1378,3,1,0,3,19.716255
598,-1457,4,1,0,3,19.716255
1487,1083,1,0,0,0,612.497131
-989,1571,2,0,0,0,609.911438
-1400,-136,3,0,0,0,689.070923
1994,-1051,4,0,0,3,19.716255
1779,178,1,0,0,0,620.607544
-98,594,2,0,0,0,932.933594
-852,-580,3,0,0,0,778.227661
59,-390,4,1,0,3,19.716255
1789,1299,1,1,0,3,19.716255
-56,1401,2,0,0,0,689.981934
-737,-205,3,0,0,0,863.953857
948,-1926,4,0,0,3,19.716255
1730,1430,1,0,0,0,556.099731
-558,310,2,0,0,0,916.068176
-94,-1628,3,0,0,0,646.828857
62,-678,4,0,0,0,997.361023
476,1721,1,1,0,3,19.716255
-8,1393,2,0,0,0,691.844360
-1161,-1353,3,0,0,0,621.410828
1387,-707,4,0,0,3,19.716255
11,908,1,1,0,3,19.716255
-487,1915,2,0,0,0,592.180115
-1591,-1146,3,0,0,0,594.370361
967,-1477,4,0,0,3,19.716255
447,893,1,0,0,0,787.303406
-675,1653,2,1,0,3,19.716255
-1796,-889,3,1,0,3,19.716255
559,-1367,4,1,0,3,19.716255
671,1675,1,1,0,3,19.716255
-602,112,2,1,0,3,19.716255
-123,-1196,3,1,0,3,19.716255
1229,-605,4,0,0,3,19.716255
1758,1506,1,0,0,0,547.388245
-1747,845,2,0,0,0,597.301208
-910,-1095,3,1,0,3,19.716255
553,-149,4,0,0,0,1047.210815
566,510,1,0,0,0,865.123901
-585,412,2,0,0,0,883.194580
-920,-1589,3,0,0,0,613.033264
528,-1389,4,0,0,3,19.716255
1606,1853,1,1,0,3,19.716255
-1812,1543,2,0,0,0,539.571533
-350,-1384,3,0,0,0,684.835693
1165,-1664,4,0,0,3,19.716255
1392,1705,1,0,0,0,561.621643
-1722,1775,2,0,0,0,528.775208
-95,-1337,3,0,0,0,702.873108
860,-584,4,1,0,3,19.716255
4,1956,1,0,0,0,595.060303
-1239,1641,2,0,0,0,580.889648
-330,-87,3,0,0,0,1096.560669
103,-1732,4,1,0,3,19.716255
729,1020,1,0,0,0,722.015808
-1405,1416,2,0,0,0,589.491943
-1711,-293,3,0,0,0,629.008179
1844,-315,4,0,0,3,19.716255
673,274,1,0,0,0,878.754822
-312,1351,2,1,0,3,19.716255
-841,-452,3,0,0,0,800.209290
1791,-386,4,1,0,3,19.716255
1044,1403,1,0,0,0,626.898376
-1980,671,2,0,0,0,576.189392
-298,-1551,3,0,0,0,655.958496
996,-293,4,1,0,3,19.716255
284,258,1,0,0,0,1062.777100
-1490,622,2,0,0,0,649.658997
-7,-1446,3,0,0,0,681.163696
1699,-1155,4,0,0,3,19.716255
525,1683,1,0,0,0,624.599976
-1126,1060,2,0,0,0,661.974731
-1766,-280,3,0,0,0,620.579285
469,-115,4,0,0,0,1096.407471
1334,708,1,1,0,3,19.716255
-127,87,2,0,0,0,1326.214111
-1947,-436,3,0,0,0,589.426941
1773,-1214,4,1,0,3,19.716255
82,508,1,0,0,0,978.163391
-785,950,2,1,0,3,19.716255
-1356,-1967,3,0,0,0,538.490906
1302,-722,4,0,0,3,19.716255
1936,545,1,0,0,0,587.157410
-721,1970,2,1,0,3,19.716255
-1253,-1282,3,1,0,3,19.716255
15,-1743,4,0,0,0,726.903687
557,978,1,1,0,3,19.716255
-335,1409,2,0,0,0,680.717102
-1806,-704,3,0,0,0,597.632446
1964,-107,4,0,0,0,692.297791
1342,1271,1,0,0,0,611.144531
-1482,289,2,0,0,0,668.802917
-1222,-987,3,0,0,0,657.509277
338,-1336,4,0,0,3,19.716255
1476,1681,1,0,0,0,557.041016
-583,30,2,0,0,0,941.806396
-301,-1896,3,1,0,3,19.716255
861,-949,4,0,0,3,19.716255
384,967,1,0,0,0,775.517151
-1095,1670,2,1,0,3,19.716255
-822,-1350,3,0,0,0,655.742310
819,-788,4,0,0,3,19.716255
1662,1491,1,0,0,0,557.578430
-1059,881,2,0,0,0,695.040771
-1142,-934,3,1,0,3,19.716255
376,-662,4,1,0,3,19.716255
591,512,1,0,0,0,857.644165
-1882,1812,2,1,0,3,19.716255
-246,-481,3,0,0,0,964.127991
1319,-66,4,0,0,0,806.580017
483,561,1,0,0,0,873.402344
-1410,1464,2,0,0,0,584.165405
-601,-491,3,0,0,0,859.812012
192,-372,4,1,0,3,19.716255
1918,548,1,0,0,0,589.493958
-1724,1965,2,0,0,0,513.203918
-1415,-1017,3,1,0,3,19.716255
235,-600,4,0,0,0,1013.222473
1161,1277,1,1,0,3,19.716255
-1699,926,2,1,0,3,19.716255
-1803,-497,3,1,0,3,19.716255
18,-1908,4,1,0,3,19.716255
211,422,1,0,0,0,1003.172607
-1026,260,2,0,0,0,770.597534
-1639,-1156,3,0,0,0,587.947144
716,-1846,4,0,0,3,19.716255
1033,955,1,0,0,0,689.026184
-1367,1215,2,0,0,0,614.151794
-1243,-520,3,0,0,0,701.378540
746,-1507,4,0,0,3,19.716255
281,790,1,0,0,0,837.553345
-614,19,2,1,0,3,19.716255
-1561,-1102,3,0,0,0,601.701599
1880,-1031,4,0,0,3,19.716255
1792,1872,1,0,0,0,515.640564
-1244,293,2,0,0,0,716.512634
-109,-1862,3,0,0,0,608.566406
1366,-1449,4,0,0,3,19.716255
435,1257,1,0,0,0,705.067139
-1503,580,2,0,0,0,650.293884
-1527,-1396,3,1,0,3,19.716255
475,-1019,4,0,0,3,19.716255
421,1257,1,1,0,3,19.716255
-358,961,2,1,0,3,19.716255
-1761,-970,3,0,0,0,587.266296
1474,-1580,4,0,0,3,19.716255
1048,1316,1,0,0,0,637.945496
-19,159,2,0,0,0,1314.841064
-343,-774,3,1,0,3,19.716255
79,-750,4,0,0,0,967.882202
225,262,1,0,0,0,1093.135132
-1126,1486,2,0,0,0,608.682983
-542,-631,3,0,0,0,839.849731
691,-880,4,0,0,3,19.716255
1854,67,1,0,0,3,19.716255
-1636,137,2,0,0,0,644.908569
-1433,-1274,3,1,0,3,19.716255
303,-1226,4,0,0,3,19.716255
868,667,1,0,0,0,760.930725
-1820,1576,2,0,0,0,536.328247
-289,-330,3,0,0,0,1024.175781
601,-1181,4,0,0,3,19.716255
1361,152,1,1,0,3,19.716255
-117,756,2,0,0,0,863.946289
-348,-744,3,0,0,0,843.488892
288,-1117,4,0,0,3,19.716255
1285,222,1,0,0,0,710.743774
-1018,685,2,0,0,0,728.191406
-1614,-1837,3,1,0,3,19.716255
1422,-1245,4,1,0,3,19.716255
703,811,1,0,0,0,766.597229
-1670,987,2,0,0,0,597.412903
-1188,-141,3,0,0,0,735.449646
1930,-641,4,0,0,3,19.716255
578,1650,1,0,0,0,626.980469
-609,55,2,0,0,0,928.447144
-1384,-1285,3,1,0,3,19.716255
1306,-1209,4,0,0,3,19.716255
1427,1873,1,1,0,3,19.716255
-371,716,2,0,0,0,848.775879
-1615,-235,3,0,0,0,646.602112
705,-1295,4,0,0,3,19.716255
49,1510,1,0,0,0,668.636475
-485,1718,2,1,0,3,19.716255
-913,-1727,3,0,0,0,595.426331
373,-627,4,1,0,3,19.716255
82,1004,1,0,0,0,784.806885
-323,546,2,0,0,0,917.853394
-1175,-181,3,0,0,0,737.248230
413,-38,4,0,0,0,1140.284790
535,1147,1,0,0,0,719.307190
-300,1833,2,1,0,3,19.716255
-1058,-393,3,1,0,3,19.716255
1888,-1877,4,0,0,0,605.939026
709,192,1,1,0,3,19.716255
-1375,580,2,1,0,3,19.716255
-603,-1741,3,0,0,0,612.051025
1075,-773,4,0,0,3,19.716255
557,1857,1,0,0,0,597.577759
-793,1647,2,0,0,0,614.298706
-1938,-1356,3,1,0,3,19.716255
1963,-359,4,0,0,0,688.160767
1300,969,1,0,0,0,648.461243
-171,1543,2,0,0,0,660.867676
-1691,-1197,3,0,0,0,578.751404
937,-1513,4,1,0,3,19.716255
112,705,1,0,0,0,883.870850
-1849,1975,2,0,0,0,503.583557
-963,-728,3,0,0,0,732.855774
1692,-1938,4,0,0,3,19.716255
323,474,1,0,0,0,946.876038
-1350,874,2,0,0,0,650.791199
-250,-1099,3,1,0,3,19.716255
430,-1997,4,0,0,0,681.472412
1674,1180,1,0,0,0,582.010864
-434,243,2,0,0,0,987.948975
-284,-102,3,0,0,0,1132.050781
1721,-488,4,0,0,3,19.716255
2,1920,1,0,0,0,600.335754
-1837,1857,2,0,0,0,513.417114
-154,-1993,3,1,0,3,19.716255
1256,-506,4,0,0,3,19.716255
940,211,1,0,0,0,797.626038
-784,1817,2,1,0,3,19.716255
-1124,-235,3,0,0,0,747.204346
760,-1267,4,0,0,3,19.716255
1567,65,1,0,0,3,19.716255
-1402,447,2,0,0,0,676.162109
-1836,-1439,3,0,0,0,545.220398
1646,-73,4,1,0,3,19.716255
1252,712,1,0,0,0,682.297546
-1735,319,2,0,0,0,624.422607
-204,-199,3,0,0,0,1148.548218
360,-1643,4,1,0,3,19.716255
655,579,1,0,0,0,825.548523
-705,53,2,1,0,3,19.716255
-482,-486,3,0,0,0,895.962280
1233,-1597,4,0,0,3,19.716255
1656,993,1,0,0,0,598.727661
-1630,382,2,0,0,0,639.328979
-598,-34,3,0,0,0,934.403564
954,-567,4,0,0,3,19.716255
1909,0,1,0,0,3,19.716255
-1037,156,2,0,0,0,773.258728
-739,-195,3,0,0,0,864.211975
28,-1787,4,0,0,0,719.733337
1697,1956,1,0,0,0,515.847473
-1249,950,2,0,0,0,657.796143
-1083,-369,3,0,0,0,748.247498
650,-696,4,0,0,3,19.716255
1461,1695,1,0,0,0,556.950684
-300,333,2,0,0,0,1017.967834
-1002,-525,3,0,0,0,751.508667
1481,-1502,4,1,0,3,19.716255
1353,949,1,0,0,0,643.019104
-455,954,2,0,0,0,770.999878
-1722,-1107,3,0,0,0,582.144287
1048,-1379,4,0,0,3,19.716255
115,113,1,0,0,0,1312.874268
-485,828,2,1,0,3,19.716255
-1881,-1804,3,1,0,3,19.716255
933,-528,4,0,0,3,19.716255
397,757,1,1,0,3,19.716255
-1288,1068,2,0,0,0,639.494568
-1517,-260,3,0,0,0,663.329956
73,-1334,4,0,0,0,803.259338
1816,570,1,1,0,3,19.716255
-437,143,2,1,0,3,19.716255
-48,-183,3,1,0,3,19.716255
1322,-611,4,0,0,3,19.716255
859,1593,1,0,0,0,617.133484
-283,106,2,1,0,3,19.716255
-1658,-1280,3,1,0,3,19.716255
1845,-1323,4,1,0,3,19.716255
370,874,1,1,0,3,19.716255
-872,799,2,0,0,0,738.737305
-1994,-340,3,0,0,0,585.536377
1343,-1505,4,0,0,3,19.716255
1246,40,1,1,0,3,19.716255
-909,1880,2,0,0,0,576.512573
-1989,-333,3,1,0,3,19.716255
198,-1580,4,1,0,3,19.716255
1423,1913,1,0,0,0,539.067810
-658,430,2,0,0,0,856.136597
-1344,-68,3,0,0,0,701.732849
461,-1576,4,0,0,3,19.716255
1928,1309,1,0,0,0,545.504700
-735,1910,2,0,0,0,582.225708
-1096,-1658,3,0,0,0,590.526123
394,-384,4,1,0,3,19.716255
258,1736,1,0,0,0,625.881531
-644,1518,2,1,0,3,19.716255
-275,-1567,3,0,0,0,653.873352
251,-569,4,0,0,0,1023.458374
961,1159,1,0,0,0,669.622681
-1630,1758,2,0,0,0,537.516296
-1096,-1284,3,0,0,0,636.956177
1911,-246,4,1,0,3,19.716255
1357,519,1,0,0,0,679.813110
-981,138,2,0,0,0,789.605286
-191,-345,3,0,0,0,1054.882568
400,-708,4,0,0,3,19.716255
1375,186,1,0,0,0,692.976196
-1591,1213,2,0,0,0,588.654236
-1586,-1793,3,0,0,0,537.938782
200,-1353,4,0,0,0,796.518127
1440,777,1,1,0,3,19.716255
-587,676,2,0,0,0,818.700745
-1039,-1071,3,0,0,0,672.182068
1889,-169,4,0,0,0,702.726013
144,596,1,0,0,0,927.661194
-1937,1121,2,0,0,0,556.920410
-602,-108,3,1,0,3,19.716255
1839,-1769,4,0,0,3,19.716255
129,1164,1,0,0,0,741.558594
-1200,618,2,1,0,3,19.716255
-491,-1295,3,0,0,0,693.506104
592,-1121,4,1,0,3,19.716255
926,252,1,1,0,3,19.716255
-14,1360,2,0,0,0,698.695679
-107,-1978,3,0,0,0,591.471985
1445,-679,4,0,0,3,19.716255
811,726,1,0,0,0,762.558838
-1909,1097,2,0,0,0,561.534302
-1586,-418,3,0,0,0,645.180908
1823,-955,4,0,0,3,19.716255
1924,453,1,1,0,3,19.716255
-1375,1285,2,1,0,3,19.716255
-1619,-1922,3,0,0,0,524.268127
419,-371,4,0,0,0,1053.870850
204,926,1,0,0,0,802.192383
-1467,361,2,0,0,0,668.642273
-63,-1308,3,0,0,0,709.542419
1821,-1958,4,0,0,0,604.698914
1388,1874,1,0,0,0,545.303101
-1728,272,2,1,0,3,19.716255
-1056,-1183,3,0,0,0,654.806091
1631,-1680,4,0,0,3,19.716255
1573,1037,1,0,0,0,605.704163
-722,874,2,0,0,0,750.889832
-517,-1398,3,1,0,3,19.716255
120,-1703,4,0,0,0,732.860535
602,926,1,0,0,0,758.370544
-470,1498,2,1,0,3,19.716255
-78,-153,3,1,0,3,19.716255
1036,-1283,4,0,0,3,19.716255
300,376,1,1,0,3,19.716255
-1323,1657,2,0,0,0,572.186707
-1450,-788,3,0,0,0,643.425171
166,-1032,4,0,0,0,873.854675
1445,1332,1,0,0,0,593.720154
-63,1093,2,0,0,0,760.894165
-185,-896,3,0,0,0,812.471252
1420,788,1,0,0,0,648.007141
-967,1284,2,1,0,3,19.716255
-1109,-1942,3,0,0,0,557.128357
250,1020,1,0,0,0,772.842224
-983,223,2,1,0,3,19.716255
-83,-860,3,0,0,0,828.932922
1826,817,1,0,0,0,588.685669
-1580,900,2,1,0,3,19.716255
-1991,-1431,3,0,0,0,531.187988
1344,343,1,0,0,0,693.068176
-1905,239,2,0,0,0,600.345764
-1361,-393,3,0,0,0,687.041260
388,935,1,0,0,0,783.394287
-1051,315,2,1,0,3,19.716255
-307,-1923,3,0,0,0,596.318848
225,1651,1,0,0,0,640.677856
-1728,1436,2,1,0,3,19.716255
-1257,-1514,3,1,0,3,19.716255
1997,1832,1,0,0,0,503.110352
-764,155,2,0,0,0,858.518555
-268,-1251,3,0,0,0,716.211121
744,1938,1,0,0,0,578.188538
-796,1457,2,0,0,0,641.706787
-986,-1429,3,0,0,0,628.967163
1470,326,1,0,0,0,669.599060
-236,964,2,0,0,0,789.081055
-1280,-1466,3,1,0,3,19.716255
1711,1999,1,0,0,0,511.367981
-705,1137,2,0,0,0,703.416138
-1262,-1269,3,1,0,3,19.716255
1219,18,1,0,0,3,19.716255
-80,525,2,1,0,3,19.716255
-87,-409,3,0,0,0,1037.979858
555,580,1,0,0,0,850.080811
-2000,305,2,1,0,3,19.716255
-1246,-269,3,0,0,0,717.260925
1839,1971,1,0,0,0,504.593567
-1428,1510,2,1,0,3,19.716255
-1042,-966,3,0,0,0,686.177917
527,538,1,0,0,0,868.455261
-1284,-1625,3,0,0,0,578.850952
361,256,1,0,0,0,1021.624451
-20,-1462,3,0,0,0,677.993530
1493,389,1,0,0,0,662.639526
-1125,-617,3,0,0,0,715.383118
1641,1088,1,1,0,3,19.716255
-1726,-1409,3,0,0,0,558.173950
1489,120,1,1,0,3,19.716255
-1775,-728,3,0,0,0,600.559082
248,943,1,0,0,0,794.164246
-1614,-11,3,1,0,3,19.716255
1418,1108,1,0,0,0,618.755859
-479,-541,3,1,0,3,19.716255
1303,1101,1,0,0,0,633.980347
-127,-1957,3,1,0,3,19.716255
1112,457,1,0,0,0,734.037292
-227,-843,3,1,0,3,19.716255
1400,276,1,1,0,3,19.716255
-905,-875,3,0,0,0,720.852783
705,918,1,0,0,0,744.921997
-1888,-1429,3,0,0,0,541.011719
1075,802,1,1,0,3,19.716255
-563,-705,3,0,0,0,816.484985
40,1539,1,0,0,0,663.255676
-511,-1740,3,0,0,0,616.561646
277,1356,1,0,0,0,693.703186
-840,-117,3,0,0,0,834.271118
1562,610,1,0,0,0,638.865723
-396,-1345,3,1,0,3,19.716255
591,1969,1,1,0,3,19.716255
-526,-303,3,1,0,3,19.716255
1139,1276,1,0,0,0,633.223877
-1836,-1016,3,1,0,3,19.716255
1223,1589,1,0,0,0,588.017944
-13,-1621,3,0,0,0,648.523682
1981,1296,1,1,0,3,19.716255
887,435,1,0,0,0,790.399536
1359,1714,1,0,0,0,563.383667
1432,294,1,1,0,3,19.716255
926,1857,1,0,0,0,578.302246
1106,1686,1,0,0,0,586.433289
842,1878,1,1,0,3,19.716255
1051,591,1,0,0,0,733.197571
