each generation's max average throughput
601.822205,603.882263,612.620300,615.960327,613.891174,613.891174,613.891174,613.891174,613.891174,613.891174,613.891174,613.891174,614.115112,614.115112,614.115112,614.115112,614.115112,614.115112,614.115112,614.115112,618.134583,614.115112,614.115112,614.115112,614.115112,614.115112,614.115112,614.115112,614.115112,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,614.386963,


the 1st max average throughput times

BS TX power
MBS area 1,MBS area 2,MBS area 3,MBS area 4,CBSD 1,CBSD 2,CBSD 3,CBSD 4,CBSD 5,CBSD 6,CBSD 7,CBSD 8,CBSD 9,CBSD 10,CBSD 11,CBSD 12,CBSD 13,CBSD 14,CBSD 15,CBSD 16,CBSD 17,CBSD 18,CBSD 19,CBSD 20,CBSD 21,CBSD 22,CBSD 23,CBSD 24,CBSD 25,CBSD 26,CBSD 27,CBSD 28,CBSD 29,CBSD 30,
7.500,10.000,8.750,8.750,0.000,0.750,0.000,0.625,0.875,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.750,0.000,0.000,0.000,0.000,0.000,0.000,

max average throughput
601.822205

x,y,area,be blocked (1 : NLOS / 0 : LOS),be blocked number (>=1 : CBSD(x) / 0 : no),connect bs number (>=1 : CBSD / 0 : MBS),throughput (unit : M bps)
-54,-1721,3,0,0,0,711.280701
1990,-1666,4,0,0,0,594.210083
265,140,1,1,0,0,267.967438
-1717,151,2,0,0,0,730.118652
-1158,-1467,3,1,0,4,89.904404
1187,-596,4,0,0,0,785.749146
966,97,1,0,0,0,853.709045
-1351,1746,2,0,0,0,659.290710
-1304,-830,3,0,0,0,742.209900
588,-1777,4,0,0,0,687.382751
1142,1742,1,0,0,0,634.840942
-469,1672,2,1,0,5,102.994965
-349,-1730,3,0,0,0,704.215454
639,-423,4,0,0,0,944.029114
1994,1205,1,0,0,0,602.968262
-1629,1513,2,0,0,0,657.280823
-1319,-340,3,1,0,4,89.904404
1880,-1772,4,1,0,2,97.120094
1770,648,1,0,0,0,663.351501
-1891,902,2,0,0,0,674.238953
-1150,-350,3,0,0,0,814.429932
1200,-857,4,0,0,0,755.728943
1040,148,1,0,0,0,831.032898
-1881,869,2,0,0,0,677.405396
-1077,-1706,3,0,0,0,665.944458
18,-28,4,0,0,0,1848.808838
10,290,1,0,0,0,1201.824829
-1590,1074,2,0,0,0,699.394409
-299,-74,3,0,0,0,1206.839233
489,-1894,4,0,0,0,674.777527
886,1342,1,0,0,0,708.781067
-436,1311,2,0,0,0,793.612793
-1603,-223,3,0,0,0,729.030457
547,-1784,4,0,0,0,688.267761
751,565,1,0,0,0,863.065552
-280,834,2,0,0,0,923.497620
-1068,-1006,3,0,0,0,757.174255
538,-876,4,1,0,4,89.904404
1995,1576,1,1,0,2,97.120094
-441,334,2,0,0,0,1057.207397
-14,-418,3,1,0,4,89.904404
1329,-491,4,0,0,0,767.207764
847,424,1,0,0,0,860.809021
-1494,1880,2,0,0,0,635.298035
-957,-1374,3,1,0,4,89.904404
1800,-1722,4,1,0,2,97.120094
875,1798,1,0,0,0,646.486084
-1151,666,2,0,0,0,804.596436
-951,-967,3,0,0,0,779.745239
1603,-334,4,0,0,0,725.686279
162,307,1,0,0,0,1150.134399
-279,1525,2,0,0,0,760.521729
-553,-1655,3,0,0,0,707.463867
568,-1801,4,0,0,0,684.843750
1739,97,1,1,0,2,97.120094
-916,1972,2,0,0,0,663.630005
-908,-1129,3,0,0,0,760.789978
364,-1973,4,1,0,4,89.904404
913,538,1,0,0,0,828.512573
-612,522,2,0,0,0,949.300659
-1203,-1651,3,0,0,0,662.387390
1902,-1419,4,0,0,0,619.663269
1890,433,1,1,0,2,97.120094
-872,1959,2,0,0,0,667.605469
-476,-1801,3,0,0,0,688.748779
1736,-1306,4,1,0,2,97.120094
84,393,1,1,0,5,102.994965
-633,1565,2,0,0,0,736.078857
-749,-205,3,1,0,4,89.904404
1239,-497,4,0,0,0,784.295349
1277,1145,1,0,0,0,690.329285
-436,1146,2,0,0,0,827.931519
-986,-529,3,0,0,0,835.041016
1977,-811,4,1,0,2,97.120094
1952,1734,1,1,0,2,97.120094
-203,929,2,1,0,5,102.994965
-1034,-1395,3,0,0,0,708.865356
984,-1943,4,0,0,0,644.100586
1657,297,1,1,0,2,97.120094
-1214,463,2,0,0,0,811.266907
-279,-1024,3,0,0,0,850.250122
180,-1942,4,1,0,4,89.904404
1896,607,1,1,0,2,97.120094
-643,1625,2,0,0,0,726.160156
-1315,-1165,3,1,0,4,89.904404
1819,-1985,4,1,0,4,89.904404
621,1144,1,0,0,0,769.409607
-1355,422,2,1,0,5,102.994965
-318,-1951,3,0,0,0,671.777649
1482,-1956,4,1,0,4,89.904404
691,1947,1,0,0,0,637.173767
-196,324,2,0,0,0,1166.531128
-1071,-1581,3,1,0,4,89.904404
1565,-1479,4,0,0,0,647.349854
845,933,1,1,0,2,97.120094
-1448,1969,2,1,0,5,102.994965
-672,-507,3,0,0,0,916.965576
347,-472,4,0,0,0,1021.438354
643,1181,1,1,0,2,97.120094
-801,206,2,0,0,0,941.287598
-1550,-1457,3,0,0,0,650.816711
1235,-1528,4,0,0,0,673.525940
1312,1278,1,1,0,2,97.120094
-1951,535,2,0,0,0,684.250305
-646,-1827,3,0,0,0,677.459106
1661,-1363,4,0,0,0,647.965820
1976,387,1,0,0,0,644.505188
-1443,211,2,0,0,0,778.081604
-208,-145,3,0,0,0,1262.977295
1991,-1024,4,0,0,0,636.232605
1392,560,1,0,0,0,728.640381
-153,576,2,1,0,5,102.994965
-279,-1750,3,0,0,0,703.041626
1132,-1934,4,0,0,0,635.973755
115,808,1,1,0,5,102.994965
-1672,1106,2,0,0,0,686.853027
-537,-29,3,0,0,0,1046.109375
494,-1180,4,0,0,0,796.548645
1354,1299,1,1,0,2,97.120094
-1331,940,2,0,0,0,746.230835
-1981,-1180,3,0,0,0,627.842041
1905,-1146,4,0,0,0,638.246216
522,148,1,0,0,0,1021.329468
-634,872,2,0,0,0,864.946899
-1815,-1644,3,1,0,4,89.904404
1264,-802,4,0,0,0,751.409607
1489,1821,1,0,0,0,600.244446
-1942,1119,2,0,0,0,654.968811
-890,-1502,3,0,0,0,707.310181
485,-1354,4,0,0,0,762.895203
1389,1667,1,0,0,0,623.200989
-1602,632,2,0,0,0,730.362915
-1172,-913,3,0,0,0,753.586670
1257,-1625,4,1,0,4,89.904404
1038,1243,1,0,0,0,706.772095
-1247,1301,2,1,0,5,102.994965
-793,-1319,3,1,0,4,89.904404
923,-557,4,0,0,0,845.753723
1378,597,1,0,0,0,728.384094
-1158,290,2,0,0,0,835.628723
-200,-1446,3,1,0,4,89.904404
1220,-1363,4,0,0,0,693.955017
601,269,1,0,0,0,965.534668
-1725,275,2,0,0,0,726.292847
-135,-62,3,0,0,0,1417.217285
1151,-283,4,0,0,0,818.476929
141,1169,1,0,0,0,798.219482
-505,1619,2,0,0,0,734.763245
-1556,-1132,3,0,0,0,679.478821
689,-805,4,1,0,4,89.904404
653,1452,1,0,0,0,711.647827
-1102,1641,2,0,0,0,690.879456
-928,-1944,3,0,0,0,647.237549
899,-1232,4,0,0,0,746.060730
677,490,1,0,0,0,896.856445
-1357,786,2,0,0,0,757.228943
-1799,-1487,3,1,0,4,89.904404
1112,-1729,4,0,0,0,660.585999
1572,220,1,0,0,0,712.505310
-1713,1720,2,0,0,0,632.210266
-392,-123,3,1,0,5,102.994965
1736,-1442,4,0,0,0,633.965027
892,1579,1,1,0,2,97.120094
-149,471,2,0,0,0,1089.845825
-325,-786,3,1,0,4,89.904404
441,-1395,4,0,0,0,757.986816
1523,585,1,1,0,2,97.120094
-1024,1446,2,0,0,0,722.206848
-1094,-1040,3,0,0,0,749.026245
452,-1395,4,0,0,0,757.329773
1439,320,1,1,0,2,97.120094
-1880,1666,2,0,0,0,622.469299
-1926,-1378,3,1,0,4,89.904404
598,-1457,4,1,0,4,89.904404
1487,1083,1,0,0,0,670.302856
-989,1571,2,0,0,0,708.855286
-1400,-136,3,0,0,0,769.284485
1994,-1051,4,0,0,0,634.312988
1779,178,1,0,0,0,678.450867
-98,594,2,0,0,0,1032.821411
-852,-580,3,0,0,0,858.682068
59,-390,4,1,0,0,191.357269
1789,1299,1,1,0,2,97.120094
-56,1401,2,0,0,0,789.376587
-737,-205,3,0,0,0,944.534302
948,-1926,4,0,0,0,648.228943
1730,1430,1,0,0,0,613.573669
-558,310,2,0,0,0,1015.942078
-94,-1628,3,0,0,0,726.864380
62,-678,4,0,0,0,978.117065
476,1721,1,1,0,2,97.120094
-8,1393,2,0,0,0,791.246765
-1161,-1353,3,0,0,0,701.311096
1387,-707,4,0,0,0,740.165527
11,908,1,1,0,5,102.994965
-487,1915,2,0,0,0,690.985291
-1591,-1146,3,0,0,0,674.097839
967,-1477,4,0,0,0,704.127441
447,893,1,0,0,0,845.594543
-675,1653,2,1,0,5,102.994965
-1796,-889,3,1,0,4,89.904404
559,-1367,4,1,0,4,89.904404
671,1675,1,1,0,2,97.120094
-602,112,2,1,0,5,102.994965
-123,-1196,3,1,0,4,89.904404
1229,-605,4,0,0,0,776.887024
1758,1506,1,0,0,0,604.798279
-1747,845,2,0,0,0,696.148193
-910,-1095,3,1,0,4,89.904404
553,-149,4,0,0,0,1027.960938
566,510,1,0,0,0,923.500366
-585,412,2,0,0,0,983.036194
-920,-1589,3,0,0,0,692.883423
528,-1389,4,0,0,0,753.524902
1606,1853,1,1,0,2,97.120094
-1812,1543,2,0,0,0,637.847839
-350,-1384,3,0,0,0,765.033630
1165,-1664,4,0,0,0,664.001099
1392,1705,1,0,0,0,619.134094
-1722,1775,2,0,0,0,626.916626
-95,-1337,3,0,0,0,783.134338
860,-584,4,1,0,2,97.120094
4,1956,1,0,0,0,652.777039
-1239,1641,2,0,0,0,679.597107
-330,-87,3,0,0,0,1177.265381
103,-1732,4,1,0,4,89.904404
729,1020,1,0,0,0,780.189331
-1405,1416,2,0,0,0,688.274597
-1711,-293,3,0,0,0,708.951416
1844,-315,4,0,0,0,687.542542
673,274,1,0,0,0,937.142395
-312,1351,2,1,0,5,102.994965
-841,-452,3,0,0,0,880.703491
1791,-386,4,1,0,2,97.120094
1044,1403,1,0,0,0,684.769897
-1980,671,2,0,0,0,674.853882
-298,-1551,3,0,0,0,736.037048
996,-293,4,1,0,2,97.120094
284,258,1,0,0,0,1121.242798
-1490,622,2,0,0,0,748.857910
-7,-1446,3,0,0,0,761.347717
1699,-1155,4,0,0,0,660.767334
525,1683,1,0,0,0,682.461121
-1126,1060,2,0,0,0,761.239319
-1766,-280,3,0,0,0,700.474731
469,-115,4,0,0,0,1077.153320
1334,708,1,1,0,2,97.120094
-127,87,2,0,0,0,1426.206787
-1947,-436,3,0,0,0,669.119141
1773,-1214,4,1,0,2,97.120094
82,508,1,0,0,0,1036.604858
-785,950,2,1,0,5,102.994965
-1356,-1967,3,0,0,0,617.739075
1302,-722,4,0,0,0,752.981201
1936,545,1,0,0,0,644.829895
-721,1970,2,1,0,5,102.994965
-1253,-1282,3,1,0,4,89.904404
15,-1743,4,0,0,0,707.772766
557,978,1,1,0,2,97.120094
-335,1409,2,0,0,0,780.071472
-1806,-704,3,0,0,0,677.382507
1964,-107,4,0,0,0,673.203064
1342,1271,1,0,0,0,668.943420
-1482,289,2,0,0,0,768.101624
-1222,-987,3,0,0,0,737.594849
338,-1336,4,0,0,0,775.162231
1476,1681,1,0,0,0,614.521606
-583,30,2,0,0,0,1041.700928
-301,-1896,3,1,0,4,89.904404
861,-949,4,0,0,0,796.067749
384,967,1,0,0,0,833.790833
-1095,1670,2,1,0,5,102.994965
-822,-1350,3,0,0,0,735.819885
819,-788,4,0,0,0,830.555115
1662,1491,1,0,0,0,615.062805
-1059,881,2,0,0,0,794.456299
-1142,-934,3,1,0,4,89.904404
376,-662,4,1,0,4,89.904404
591,512,1,0,0,0,916.014282
-1882,1812,2,1,0,5,102.994965
-246,-481,3,0,0,0,1044.786133
1319,-66,4,0,0,0,787.392456
483,561,1,0,0,0,931.785767
-1410,1464,2,0,0,0,682.901978
-601,-491,3,0,0,0,940.387939
192,-372,4,1,0,0,172.895599
1918,548,1,0,0,0,647.179688
-1724,1965,2,0,0,0,611.132019
-1415,-1017,3,1,0,4,89.904404
235,-600,4,0,0,0,993.976440
1161,1277,1,1,0,2,97.120094
-1699,926,2,1,0,5,102.994965
-1803,-497,3,1,0,4,89.904404
18,-1908,4,1,0,4,89.904404
211,422,1,0,0,0,1061.623047
-1026,260,2,0,0,0,870.251648
-1639,-1156,3,0,0,0,667.628601
716,-1846,4,0,0,0,671.308716
1033,955,1,0,0,0,747.116638
-1367,1215,2,0,0,0,713.126343
-1243,-520,3,0,0,0,781.634827
746,-1507,4,0,0,0,718.067810
281,790,1,0,0,0,895.904907
-614,19,2,1,0,5,102.994965
-1561,-1102,3,0,0,0,681.479187
1880,-1031,4,0,0,0,648.564270
1792,1872,1,0,0,0,572.781982
-1244,293,2,0,0,0,816.009155
-109,-1862,3,0,0,0,688.388672
1366,-1449,4,0,0,0,669.671082
435,1257,1,0,0,0,763.200073
-1503,580,2,0,0,0,749.496277
-1527,-1396,3,1,0,4,89.904404
475,-1019,4,0,0,0,833.674866
421,1257,1,1,0,2,97.120094
-358,961,2,1,0,5,102.994965
-1761,-970,3,0,0,0,666.942749
1474,-1580,4,0,0,0,646.356567
1048,1316,1,0,0,0,695.862854
-19,159,2,0,0,0,1414.833130
-343,-774,3,1,0,4,89.904404
79,-750,4,0,0,0,948.642883
225,262,1,0,0,0,1151.606934
-1126,1486,2,0,0,0,707.617798
-542,-631,3,0,0,0,920.401917
691,-880,4,0,0,0,835.058960
1854,67,1,0,0,0,667.885315
-1636,137,2,0,0,0,744.080566
-1433,-1274,3,1,0,4,89.904404
303,-1226,4,0,0,0,800.244385
868,667,1,0,0,0,819.180359
-1820,1576,2,0,0,0,634.565063
-289,-330,3,0,0,0,1104.860229
601,-1181,4,0,0,0,786.420410
1361,152,1,1,0,2,97.120094
-117,756,2,0,0,0,963.765320
-348,-744,3,0,0,0,924.045654
288,-1117,4,0,0,0,826.285156
1285,222,1,0,0,0,768.891052
-1018,685,2,0,0,0,827.727112
-1614,-1837,3,1,0,4,89.904404
1422,-1245,4,1,0,2,97.120094
703,811,1,0,0,0,824.856628
-1670,987,2,0,0,0,696.260864
-1188,-141,3,0,0,0,815.806824
1930,-641,4,0,0,0,663.667175
578,1650,1,0,0,0,684.852295
-609,55,2,0,0,0,1028.331421
-1384,-1285,3,1,0,4,89.904404
1306,-1209,4,0,0,0,701.817139
1427,1873,1,1,0,2,97.120094
-371,716,2,0,0,0,948.574768
-1615,-235,3,0,0,0,726.636536
705,-1295,4,0,0,0,755.755432
49,1510,1,0,0,0,726.665222
-485,1718,2,1,0,5,102.994965
-913,-1727,3,0,0,0,675.161194
373,-627,4,1,0,4,89.904404
82,1004,1,0,0,0,843.094177
-323,546,2,0,0,0,1017.728821
-1175,-181,3,0,0,0,817.610107
413,-38,4,0,0,0,1121.027954
535,1147,1,0,0,0,777.474609
-300,1833,2,1,0,5,102.994965
-1058,-393,3,1,0,4,89.904404
1888,-1877,4,0,0,0,586.983337
709,192,1,1,0,2,97.120094
-1375,580,2,1,0,5,102.994965
-603,-1741,3,0,0,0,691.895142
1075,-773,4,0,0,0,786.650269
557,1857,1,0,0,0,655.307800
-793,1647,2,0,0,0,713.274292
-1938,-1356,3,1,0,4,89.904404
1963,-359,4,0,0,0,669.070984
1300,969,1,0,0,0,706.419373
-171,1543,2,0,0,0,760.126648
-1691,-1197,3,0,0,0,658.363220
937,-1513,4,1,0,4,89.904404
112,705,1,0,0,0,942.261902
-1849,1975,2,0,0,0,601.367737
-963,-728,3,0,0,0,813.206116
1692,-1938,4,0,0,0,596.696167
323,474,1,0,0,0,1005.304382
-1350,874,2,0,0,0,749.996338
-250,-1099,3,1,0,4,89.904404
430,-1997,4,0,0,0,662.390930
1674,1180,1,0,0,0,639.653320
-434,243,2,0,0,0,1087.872314
-284,-102,3,0,0,0,1212.762207
1721,-488,4,0,0,0,700.348206
2,1920,1,0,0,0,658.080322
-1837,1857,2,0,0,0,611.348328
-154,-1993,3,1,0,4,89.904404
1256,-506,4,0,0,0,780.208252
940,211,1,0,0,0,855.931335
-784,1817,2,1,0,5,102.994965
-1124,-235,3,0,0,0,827.591248
760,-1267,4,0,0,0,755.173035
1567,65,1,0,0,0,715.950378
-1402,447,2,0,0,0,775.495728
-1836,-1439,3,0,0,0,624.536682
1646,-73,4,1,0,2,97.120094
1252,712,1,0,0,0,740.368652
-1735,319,2,0,0,0,723.467896
-204,-199,3,0,0,0,1229.262085
360,-1643,4,1,0,4,89.904404
655,579,1,0,0,0,883.887512
-705,53,2,1,0,5,102.994965
-482,-486,3,0,0,0,976.573608
1233,-1597,4,0,0,0,665.932678
1656,993,1,0,0,0,656.463806
-1630,382,2,0,0,0,738.468262
-598,-34,3,0,0,0,1015.043884
954,-567,4,0,0,0,837.407532
1909,0,1,0,0,0,659.721130
-1037,156,2,0,0,0,872.919128
-739,-195,3,0,0,0,944.792725
28,-1787,4,0,0,0,700.609253
1697,1956,1,0,0,0,572.990845
-1249,950,2,0,0,0,757.039124
-1083,-369,3,0,0,0,828.636841
650,-696,4,0,0,0,881.442627
1461,1695,1,0,0,0,614.430603
-300,333,2,0,0,0,1117.905640
-1002,-525,3,0,0,0,831.905762
1481,-1502,4,1,0,2,97.120094
1353,949,1,0,0,0,700.956543
-455,954,2,0,0,0,870.654907
-1722,-1107,3,0,0,0,661.782288
1048,-1379,4,0,0,0,709.590942
115,113,1,0,0,0,1371.365356
-485,828,2,1,0,5,102.994965
-1881,-1804,3,1,0,4,89.904404
933,-528,4,0,0,0,847.360291
397,757,1,1,0,2,97.120094
-1288,1068,2,0,0,0,738.634766
-1517,-260,3,0,0,0,743.441284
73,-1334,4,0,0,0,784.073547
1816,570,1,1,0,2,97.120094
-437,143,2,1,0,5,102.994965
-48,-183,3,1,0,0,470.481812
1322,-611,4,0,0,0,759.300354
859,1593,1,0,0,0,674.960815
-283,106,2,1,0,0,300.586639
-1658,-1280,3,1,0,4,89.904404
1845,-1323,4,1,0,2,97.120094
370,874,1,1,0,2,97.120094
-872,799,2,0,0,0,838.305847
-1994,-340,3,0,0,0,665.199951
1343,-1505,4,0,0,0,666.003662
1246,40,1,1,0,2,97.120094
-909,1880,2,0,0,0,675.180054
-1989,-333,3,1,0,5,102.994965
198,-1580,4,1,0,4,89.904404
1423,1913,1,0,0,0,596.413086
-658,430,2,0,0,0,955.945557
-1344,-68,3,0,0,0,781.990356
461,-1576,4,0,0,0,724.879822
1928,1309,1,0,0,0,602.900391
-735,1910,2,0,0,0,680.945129
-1096,-1658,3,0,0,0,670.226318
394,-384,4,1,0,5,102.994965
258,1736,1,0,0,0,683.748352
-644,1518,2,1,0,5,102.994965
-275,-1567,3,0,0,0,733.942322
251,-569,4,0,0,0,1004.210999
961,1159,1,0,0,0,727.654297
-1630,1758,2,0,0,0,635.767700
-1096,-1284,3,0,0,0,716.942017
1911,-246,4,1,0,2,97.120094
1357,519,1,0,0,0,737.876526
-981,138,2,0,0,0,889.302124
-191,-345,3,0,0,0,1135.576904
400,-708,4,0,0,0,926.930176
1375,186,1,0,0,0,751.077637
-1591,1213,2,0,0,0,687.429749
-1586,-1793,3,0,0,0,617.181213
200,-1353,4,0,0,0,777.336060
1440,777,1,1,0,2,97.120094
-587,676,2,0,0,0,918.453003
-1039,-1071,3,0,0,0,752.330627
1889,-169,4,0,0,0,683.619446
144,596,1,0,0,0,986.079773
-1937,1121,2,0,0,0,655.393066
-602,-108,3,1,0,5,102.994965
1839,-1769,4,0,0,0,599.019287
129,1164,1,0,0,0,799.773071
-1200,618,2,1,0,5,102.994965
-491,-1295,3,0,0,0,773.735413
592,-1121,4,1,0,4,89.904404
926,252,1,1,0,2,97.120094
-14,1360,2,0,0,0,798.125854
-107,-1978,3,0,0,0,671.178894
1445,-679,4,0,0,0,732.929077
811,726,1,0,0,0,820.811584
-1909,1097,2,0,0,0,660.055237
-1586,-418,3,0,0,0,725.208374
1823,-955,4,0,0,0,660.269897
1924,453,1,1,0,2,97.120094
-1375,1285,2,1,0,5,102.994965
-1619,-1922,3,0,0,0,603.361328
419,-371,4,0,0,0,1034.620239
204,926,1,0,0,0,860.503662
-1467,361,2,0,0,0,767.940186
-63,-1308,3,0,0,0,789.825073
1821,-1958,4,0,0,0,585.745850
1388,1874,1,0,0,0,602.697266
-1728,272,2,1,0,5,102.994965
-1056,-1183,3,0,0,0,734.879333
1631,-1680,4,0,0,0,623.469788
1573,1037,1,0,0,0,663.476501
-722,874,2,0,0,0,850.493286
-517,-1398,3,1,0,4,89.904404
120,-1703,4,0,0,0,713.724243
602,926,1,0,0,0,816.615784
-470,1498,2,1,0,5,102.994965
-78,-153,3,1,0,0,510.976410
1036,-1283,4,0,0,0,723.657715
300,376,1,1,0,2,97.120094
-1323,1657,2,0,0,0,670.813416
-1450,-788,3,0,0,0,723.443970
166,-1032,4,0,0,0,854.638428
1445,1332,1,0,0,0,651.429382
-63,1093,2,0,0,0,860.524170
-185,-896,3,0,0,0,892.985107
1420,788,1,0,0,0,705.963623
-967,1284,2,1,0,5,102.994965
-1109,-1942,3,0,0,0,636.557617
250,1020,1,0,0,0,831.111694
-983,223,2,1,0,5,102.994965
-83,-860,3,0,0,0,909.470703
1826,817,1,0,0,0,646.366821
-1580,900,2,1,0,5,102.994965
-1991,-1431,3,0,0,0,610.358521
1344,343,1,0,0,0,751.169861
-1905,239,2,0,0,0,699.216919
-1361,-393,3,0,0,0,767.247375
388,935,1,0,0,0,841.679504
-1051,315,2,1,0,5,102.994965
-307,-1923,3,0,0,0,676.059875
225,1651,1,0,0,0,698.606384
-1728,1436,2,1,0,5,102.994965
-1257,-1514,3,1,0,4,89.904404
1997,1832,1,0,0,0,560.128174
-764,155,2,0,0,0,958.330566
-268,-1251,3,0,0,0,796.514282
744,1938,1,0,0,0,635.808289
-796,1457,2,0,0,0,740.860168
-986,-1429,3,0,0,0,708.910156
1470,326,1,0,0,0,727.630676
-236,964,2,0,0,0,888.776794
-1280,-1466,3,1,0,4,89.904404
1711,1999,1,0,0,0,568.468445
-705,1137,2,0,0,0,802.864746
-1262,-1269,3,1,0,4,89.904404
1219,18,1,0,0,0,788.228333
-80,525,2,1,0,5,102.994965
-87,-409,3,0,0,0,1118.668945
555,580,1,0,0,0,908.444397
-2000,305,2,1,0,5,102.994965
-1246,-269,3,0,0,0,797.567200
1839,1971,1,0,0,0,561.626648
-1428,1510,2,1,0,5,102.994965
-1042,-966,3,0,0,0,766.380798
527,538,1,0,0,0,926.834778
-1284,-1625,3,0,0,0,658.463562
361,256,1,0,0,0,1080.080444
-20,-1462,3,0,0,0,758.165283
1493,389,1,0,0,0,720.648132
-1125,-617,3,0,0,0,795.683838
1641,1088,1,1,0,2,97.120094
-1726,-1409,3,0,0,0,637.612671
1489,120,1,1,0,2,97.120094
-1775,-728,3,0,0,0,680.329041
248,943,1,0,0,0,852.464966
-1614,-11,3,1,0,5,102.994965
1418,1108,1,0,0,0,676.591003
-479,-541,3,1,0,4,89.904404
1303,1101,1,0,0,0,691.881531
-127,-1957,3,1,0,4,89.904404
1112,457,1,0,0,0,792.236633
-227,-843,3,1,0,4,89.904404
1400,276,1,1,0,2,97.120094
-905,-875,3,0,0,0,801.169617
705,918,1,0,0,0,803.142944
-1888,-1429,3,0,0,0,620.285767
1075,802,1,1,0,2,97.120094
-563,-705,3,0,0,0,897.004883
40,1539,1,0,0,0,721.266357
-511,-1740,3,0,0,0,696.433289
277,1356,1,0,0,0,751.806580
-840,-117,3,0,0,0,914.816101
1562,610,1,0,0,0,696.787048
-396,-1345,3,1,0,4,89.904404
591,1969,1,1,0,2,97.120094
-526,-303,3,1,0,4,89.904404
1139,1276,1,0,0,0,691.122009
-1836,-1016,3,1,0,4,89.904404
1223,1589,1,0,0,0,645.695312
-13,-1621,3,0,0,0,728.567383
1981,1296,1,1,0,2,97.120094
887,435,1,0,0,0,848.695007
1359,1714,1,0,0,0,620.908081
1432,294,1,1,0,2,97.120094
926,1857,1,0,0,0,635.922424
1106,1686,1,0,0,0,644.101868
842,1878,1,1,0,2,97.120094
1051,591,1,0,0,0,791.395203
1616,972,1,0,0,0,663.213562
1700,377,1,0,0,0,686.000977
240,1901,1,1,0,5,102.994965
1783,829,1,1,0,2,97.120094
256,1423,1,1,0,5,102.994965
1301,408,1,0,0,0,756.094971
164,1428,1,0,0,0,740.948120
1300,1725,1,0,0,0,624.494446
277,1571,1,0,0,0,711.080688
1484,360,1,0,0,0,723.599060
1788,55,1,0,0,0,678.297180
856,1161,1,0,0,0,739.939819
745,1881,1,0,0,0,643.145386
794,1336,1,0,0,0,718.558899
652,85,1,1,0,2,97.120094
1117,1079,1,0,0,0,718.760742
1379,1203,1,0,0,0,671.796936
1897,1809,1,0,0,0,569.544128
613,753,1,0,0,0,853.676697
354,1950,1,0,0,0,649.027649
1667,1272,1,0,0,0,632.944092
781,49,1,0,0,0,915.793640
800,1496,1,0,0,0,693.463623
1214,1960,1,1,0,2,97.120094
240,410,1,0,0,0,1059.632324
623,430,1,0,0,0,925.355042
643,253,1,0,0,0,951.639221
191,589,1,1,0,2,97.120094
1206,253,1,1,0,2,97.120094
950,1084,1,0,0,0,740.153992


the max average throughput times

BS TX power
MBS area 1,MBS area 2,MBS area 3,MBS area 4,CBSD 1,CBSD 2,CBSD 3,CBSD 4,CBSD 5,CBSD 6,CBSD 7,CBSD 8,CBSD 9,CBSD 10,CBSD 11,CBSD 12,CBSD 13,CBSD 14,CBSD 15,CBSD 16,CBSD 17,CBSD 18,CBSD 19,CBSD 20,CBSD 21,CBSD 22,CBSD 23,CBSD 24,CBSD 25,CBSD 26,CBSD 27,CBSD 28,CBSD 29,CBSD 30,
10.000,10.000,10.000,8.750,1.000,0.750,0.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,
max average throughput
614.386963

x,y,area,be blocked (1 : NLOS / 0 : LOS),be blocked number (>=1 : CBSD(x) / 0 : no),connect bs number (>=1 : CBSD / 0 : MBS),throughput (unit : M bps)
1553,1335,1,0,0,0,680.750244
-208,721,2,1,0,2,110.515976
-870,-1076,3,0,0,0,793.172546
1345,-1038,4,1,0,3,78.196671
851,725,1,0,0,0,854.504456
-381,614,2,0,0,0,980.196533
-1711,-1779,3,1,0,3,78.196671
1540,-1904,4,0,0,0,610.714661
330,1825,1,0,0,0,709.131287
-1970,1649,2,0,0,0,616.072327
-377,-370,3,0,0,0,1070.528198
684,-86,4,0,0,0,974.517761
69,552,1,0,0,0,1055.601440
-1479,1006,2,1,0,1,103.105415
-437,-1709,3,0,0,0,723.483521
834,-1235,4,0,0,0,752.703674
1642,1447,1,0,0,0,661.765503
-171,619,2,0,0,0,1014.205750
-1003,-761,3,0,0,0,820.320801
